trial_number,batch_size,dropout,ensemble_method,heads,hidden_dim,lr,num_layers,pooling,use_self_loops,weight_decay,val_accuracy,test_accuracy,state
528,64,0.6795825216204299,transform,4,256,0.00346952988451008,2,mean,True,0.0005547504794031115,0.9032258064516129,0.7918552036199095,COMPLETE
529,64,0.5961497180762123,transform,8,64,0.008577330589737238,4,mean,True,0.0006988555694533465,0.8709677419354839,0.7828054298642534,COMPLETE
530,64,0.5892290409103205,transform,4,256,0.0029397565904053596,2,mean,True,0.0007445149368521897,0.9354838709677419,0.7918552036199095,COMPLETE
531,64,0.589921219941184,transform,4,256,0.002342011903193009,2,mean,True,0.0007667763278518156,0.9032258064516129,0.8416289592760181,COMPLETE
532,64,0.5936873128786426,transform,4,128,0.002002167420623416,3,mean,True,0.0008417451728795168,0.9032258064516129,0.8235294117647058,COMPLETE
533,64,0.5861687759922529,transform,4,256,0.002904190638736217,2,mean,True,0.0007025766778451976,0.9354838709677419,0.8371040723981901,COMPLETE
534,64,0.5864116635381629,transform,4,256,0.002851353751587418,2,mean,True,0.0007407369887921837,0.9032258064516129,0.8371040723981901,COMPLETE
535,64,0.5896663821950517,transform,4,64,0.0025901344218640645,2,mean,True,0.0006564170285390459,0.8709677419354839,0.8190045248868778,COMPLETE
536,64,0.582006019651246,transform,4,256,0.0029876843706231632,2,mean,True,0.0008732993430229683,0.9032258064516129,0.8371040723981901,COMPLETE
537,64,0.5848147677661919,transform,4,64,0.0031150879301828716,4,mean,True,0.0007534891008265718,0.8709677419354839,0.7963800904977375,COMPLETE
538,64,0.5765188646632343,transform,4,256,0.002718936900756954,3,mean,True,0.0006921922540348589,0.9354838709677419,0.755656108597285,COMPLETE
539,64,0.5769656603939805,transform,4,256,0.0026492268085569304,3,mean,True,0.0006845870224826834,0.8709677419354839,0.8054298642533937,COMPLETE
540,64,0.5790065111772349,transform,4,256,0.002352951451749223,3,mean,True,0.0007272775605174808,0.9032258064516129,0.8190045248868778,COMPLETE
541,64,0.5765696786681426,transform,4,256,0.0028304108542154135,3,mean,True,0.0006170794104678468,0.8709677419354839,0.832579185520362,COMPLETE
542,64,0.5837923934632774,transform,4,256,0.0032985121915300657,3,mean,True,0.0008326815267740253,0.9032258064516129,0.8099547511312217,COMPLETE
543,64,0.5892723218859763,transform,4,256,0.002470536892022026,3,mean,True,0.000643978005389214,0.9032258064516129,0.8235294117647058,COMPLETE
544,64,0.5730564967885231,transform,4,256,0.0029257744502918393,3,mean,True,0.0007908264149210176,0.8709677419354839,0.7601809954751131,COMPLETE
545,64,0.5858631756585201,transform,4,256,0.0026529698170638734,3,mean,True,0.0007069245642216884,0.9032258064516129,0.8190045248868778,COMPLETE
546,64,0.5797809263825392,transform,4,256,0.002220864691798396,3,mean,True,0.0009129990533733064,0.9032258064516129,0.8280542986425339,COMPLETE
547,64,0.5926703821589125,transform,4,256,0.0035304735723936044,3,mean,True,0.0006028841401757445,0.9032258064516129,0.8235294117647058,COMPLETE
548,64,0.5808324634270707,transform,4,256,0.0031854768158046383,3,mean,True,0.0007074451995249776,0.8709677419354839,0.8235294117647058,COMPLETE
549,64,0.5891932475210071,transform,4,128,0.002986047051063818,3,mean,True,0.000508741307673415,0.8709677419354839,0.8144796380090498,COMPLETE
550,64,0.5972841197935691,transform,4,256,0.002718507914971451,2,mean,True,0.000794244655156415,0.9354838709677419,0.8009049773755657,COMPLETE
551,64,0.5858678886704115,transform,4,256,0.002763286603296029,3,mean,True,0.0008136260338364265,0.8709677419354839,0.7918552036199095,COMPLETE
552,64,0.5964266290408684,transform,4,256,0.002490186265131285,2,mean,True,0.0009041052260352507,0.9032258064516129,0.7963800904977375,COMPLETE
553,64,0.592425526654392,transform,4,256,0.002637022225494194,2,mean,True,0.0009535933913165703,0.9354838709677419,0.8144796380090498,COMPLETE
554,64,0.5916841507210343,transform,4,256,0.0026580538733699637,2,mean,True,0.0009500583298304025,0.9032258064516129,0.8461538461538461,COMPLETE
555,64,0.5959443197148139,transform,4,256,0.0032442012290950163,2,mean,True,0.0009394285620766275,0.9032258064516129,0.8190045248868778,COMPLETE
556,64,0.5927701560184879,transform,4,256,0.002124314344189378,2,mean,True,0.0008759789143633251,0.9032258064516129,0.832579185520362,COMPLETE
557,64,0.6016056069045179,transform,4,256,0.002923697052691757,2,mean,True,0.0009898222550332283,0.8709677419354839,0.7737556561085973,COMPLETE
558,64,0.5984087764443493,transform,4,256,0.003636822902026132,2,mean,True,0.0007904131011376029,0.9032258064516129,0.8235294117647058,COMPLETE
559,64,0.5888459584482089,transform,4,256,0.002400805304128782,2,mean,True,0.0008508725457272914,0.9032258064516129,0.8371040723981901,COMPLETE
560,64,0.5935977132428828,transform,4,256,0.0030647076976557707,2,mean,True,0.0007750875573500012,0.9032258064516129,0.7828054298642534,COMPLETE
561,64,0.587668032197397,transform,4,256,0.0027025471407020286,2,mean,True,0.0007325298541136223,0.9354838709677419,0.8280542986425339,COMPLETE
562,64,0.5845145577399006,transform,4,256,0.0025232738608330506,2,mean,True,0.0007167946950676275,0.9032258064516129,0.8009049773755657,COMPLETE
563,64,0.5874544660224903,transform,4,256,0.002816142753741689,2,mean,True,0.0009795969518004632,0.9032258064516129,0.832579185520362,COMPLETE
564,64,0.5821490937029844,transform,4,256,0.0027457963510502128,2,mean,True,0.0008233559999038921,0.9032258064516129,0.8235294117647058,COMPLETE
565,64,0.5906987320833336,transform,4,256,0.0023610883312794526,2,max,True,0.0007518104244963229,0.8387096774193549,0.6923076923076923,COMPLETE
566,64,0.6092697056918626,concat,4,256,0.0032524733155473856,2,mean,True,0.0009947179231135402,0.9032258064516129,0.8280542986425339,COMPLETE
567,64,0.5821894180260512,transform,4,256,0.002618632580049814,2,mean,True,0.0008729153532174433,0.9032258064516129,0.832579185520362,COMPLETE
568,64,0.5768563107035704,transform,4,256,0.0029269192004023736,2,mean,True,0.0006650568348895119,0.8709677419354839,0.8054298642533937,COMPLETE
569,64,0.6137174358003176,transform,4,256,0.0034239897234209786,2,mean,True,0.0007788381561159342,0.9032258064516129,0.7782805429864253,COMPLETE
570,64,0.5687018443194926,transform,4,256,0.002173912379876898,2,mean,True,0.0007214779494440536,0.9354838709677419,0.8190045248868778,COMPLETE
571,64,0.5664413785758119,transform,4,256,0.0019593177868897195,2,mean,True,0.0007041319542662591,0.8387096774193549,0.8371040723981901,COMPLETE
572,64,0.5690389817439896,transform,4,256,0.0023507532872222604,2,mean,True,0.0007545143278449345,0.8709677419354839,0.7918552036199095,COMPLETE
573,64,0.5766657855782896,transform,4,256,0.0020598563712468845,2,mean,True,0.0008597486040817962,0.9032258064516129,0.832579185520362,COMPLETE
574,64,0.5729582182863246,transform,4,256,0.002593286629046273,2,mean,True,0.0006449737495133354,0.9032258064516129,0.7963800904977375,COMPLETE
575,64,0.5861542745917452,transform,4,256,0.0030151309849364254,2,mean,True,0.0008033251808110373,0.9032258064516129,0.832579185520362,COMPLETE
576,64,0.5794942158272748,transform,4,256,0.0023638297297140344,2,max,True,0.0005701820497973294,0.7096774193548387,0.6606334841628959,COMPLETE
577,64,0.5830878538981503,transform,8,256,0.002729569448087987,2,mean,True,0.0006421215804744176,0.9032258064516129,0.8416289592760181,COMPLETE
578,64,0.574386381530173,concat,4,256,0.0022877570734004117,2,mean,True,0.0006987974675351255,0.8709677419354839,0.8371040723981901,COMPLETE
579,64,0.5896004908796056,transform,8,256,0.003307517256137212,2,mean,True,0.0007700751526096565,0.9032258064516129,0.8235294117647058,COMPLETE
580,64,0.570066972094877,transform,4,256,0.002943849945076635,2,mean,True,0.0007132471871678142,0.9032258064516129,0.7963800904977375,COMPLETE
581,64,0.5870440207090384,transform,8,256,0.0037977118945162554,2,mean,True,0.0008998344552537974,0.9032258064516129,0.8144796380090498,COMPLETE
582,64,0.595196588312226,transform,4,256,0.0021481599497737433,2,mean,True,0.0005953794892065582,0.9354838709677419,0.8054298642533937,COMPLETE
583,64,0.5957861197834232,transform,4,256,0.001780067781821753,2,mean,True,0.0005656271912376581,0.9032258064516129,0.8009049773755657,COMPLETE
584,64,0.5963144917712386,transform,4,256,0.0025150401961087825,2,mean,True,0.0006091732508794187,0.9032258064516129,0.8009049773755657,COMPLETE
585,64,0.5913435593181483,transform,4,256,0.002109498843318861,2,mean,True,0.0006556097816804891,0.9354838709677419,0.8235294117647058,COMPLETE
586,64,0.5920463493123652,transform,4,256,0.0019778936615570393,2,mean,True,0.0005449856261373931,0.9032258064516129,0.8144796380090498,COMPLETE
587,64,0.5989916534797947,transform,4,256,0.0019902330969757296,2,mean,True,0.0006230195860860867,0.9032258064516129,0.8461538461538461,COMPLETE
588,64,0.5943144490440232,transform,4,256,0.002243676536630258,2,mean,True,0.0006598151469808647,0.8709677419354839,0.832579185520362,COMPLETE
589,64,0.5908794095708222,transform,4,256,0.002210362953328556,2,mean,True,0.0005583769502911437,0.9354838709677419,0.8371040723981901,COMPLETE
590,64,0.5924586104234317,transform,4,256,0.0021283423217419166,2,mean,True,0.00046901970030723586,0.9032258064516129,0.8371040723981901,COMPLETE
591,64,0.5877482850678941,transform,4,256,0.0021727088138276496,2,mean,True,0.0005572758110798267,0.9032258064516129,0.7375565610859729,COMPLETE
592,64,0.5903145245563475,transform,4,256,0.0019262095649511775,2,mean,True,0.0005216166777404984,0.8387096774193549,0.8461538461538461,COMPLETE
593,64,0.5916352179335483,transform,4,256,0.0022326416902132807,2,mean,True,0.0005192777761427253,0.9032258064516129,0.8416289592760181,COMPLETE
594,64,0.5951639513035706,transform,4,256,0.001866893972607972,2,mean,True,0.0006134313577372176,0.9032258064516129,0.8506787330316742,COMPLETE
595,64,0.5856317646162617,transform,4,256,0.0021042609014491234,2,mean,True,0.0005729990235309522,0.9032258064516129,0.8280542986425339,COMPLETE
596,64,0.588204096843291,transform,4,256,0.0023484713890780467,2,mean,True,0.0006658489552266457,0.9032258064516129,0.8280542986425339,COMPLETE
597,64,0.598301651238891,transform,4,256,0.0024879168974534004,2,mean,True,0.0005865864294827729,0.9354838709677419,0.8235294117647058,COMPLETE
598,64,0.5988343535686731,transform,4,256,0.002226835806635692,2,mean,True,0.0005890030681042401,0.9032258064516129,0.8280542986425339,COMPLETE
599,64,0.5962196008858381,transform,4,256,0.002121638869297698,2,mean,True,0.0005094278226171617,0.9032258064516129,0.8506787330316742,COMPLETE
600,64,0.599655360477812,transform,4,256,0.002462293836679473,2,mean,True,0.0006727200713197554,0.9032258064516129,0.8009049773755657,COMPLETE
601,64,0.5035875202771627,transform,4,256,0.0018513729112416637,2,mean,True,0.0006193457746137063,0.8709677419354839,0.8280542986425339,COMPLETE
602,64,0.5926358672931371,transform,4,256,0.0025883176426622304,2,mean,True,0.0007152047919074804,0.9032258064516129,0.8190045248868778,COMPLETE
603,64,0.5945718264125746,transform,4,256,0.002449009092997021,2,mean,True,0.0005752092595548568,0.9032258064516129,0.8416289592760181,COMPLETE
604,64,0.5832409275723096,transform,4,256,0.0021189033365148113,2,mean,True,0.00047499416995738097,0.9032258064516129,0.832579185520362,COMPLETE
605,64,0.601845238137738,transform,4,256,0.0026124822203487004,2,mean,True,0.0006509330297414843,0.9032258064516129,0.832579185520362,COMPLETE
606,64,0.5900773769680682,transform,4,256,0.0023358688995487073,2,mean,True,0.000718013061394963,0.9032258064516129,0.8416289592760181,COMPLETE
607,64,0.5976752490426328,transform,4,256,0.0027421392797814964,2,mean,True,0.0006071125152617247,0.9032258064516129,0.8416289592760181,COMPLETE
608,64,0.5806401529322693,transform,4,256,0.0025261676322485297,2,mean,True,0.0005317061753075548,0.9032258064516129,0.8144796380090498,COMPLETE
609,64,0.5908644400267733,transform,4,256,0.0022635708918457816,2,mean,True,0.0007323597698424266,0.9032258064516129,0.8190045248868778,COMPLETE
610,64,0.5833336028482493,transform,4,256,0.002737938073308242,2,mean,True,0.0006597919722084335,0.9032258064516129,0.8235294117647058,COMPLETE
611,64,0.5868103894655824,transform,4,256,0.0020413493334302487,2,mean,True,0.0005567653313567238,0.9354838709677419,0.7873303167420814,COMPLETE
612,64,0.5876536379583125,transform,4,256,0.0020115464040616556,2,mean,True,0.0005404923267011418,0.8709677419354839,0.8054298642533937,COMPLETE
613,64,0.5872232812353934,transform,4,256,0.0017329978956664087,2,mean,True,0.00042434215816013687,0.8709677419354839,0.832579185520362,COMPLETE
614,64,0.5940599409236758,transform,4,256,0.001937168133219124,2,mean,True,0.00048750644199336196,0.8387096774193549,0.8235294117647058,COMPLETE
615,64,0.5803354789926526,transform,4,256,0.0016964585688877822,2,mean,True,0.0005841250150913579,0.9032258064516129,0.8506787330316742,COMPLETE
616,64,0.584535908306854,transform,4,256,0.0021647405576863724,2,mean,True,0.0005990246976854826,0.9032258064516129,0.8416289592760181,COMPLETE
617,64,0.590015170789092,transform,4,256,0.001807021110227461,2,mean,True,0.0005036038510355373,0.9032258064516129,0.8416289592760181,COMPLETE
618,64,0.5760998914651695,transform,4,256,0.0023588505675496063,2,mean,True,0.0006669149096875078,0.9354838709677419,0.8009049773755657,COMPLETE
619,64,0.5758140933819178,transform,4,256,0.002029470888373807,2,mean,True,0.0006348485048938427,0.8709677419354839,0.8371040723981901,COMPLETE
620,64,0.5719342690065753,transform,4,256,0.002363311506883499,2,mean,True,0.0005582592707493493,0.9032258064516129,0.7963800904977375,COMPLETE
621,64,0.5796387271023181,transform,4,256,0.002187806258450515,2,mean,True,0.0006799830021493128,0.9032258064516129,0.8416289592760181,COMPLETE
622,64,0.5758536681433225,transform,4,256,0.0023947765703672846,2,mean,True,0.0006065479764064607,0.9032258064516129,0.8190045248868778,COMPLETE
623,64,0.5783306148189998,transform,4,256,0.0019414251228481202,2,mean,True,0.0005674171408745843,0.9032258064516129,0.8416289592760181,COMPLETE
624,64,0.5688384386677389,transform,4,256,0.002514367403079783,2,mean,True,0.0006835179079505415,0.9032258064516129,0.8190045248868778,COMPLETE
625,64,0.5849227544300353,transform,4,256,0.00216142451860096,2,mean,True,0.0004867413767482723,0.9354838709677419,0.6877828054298643,COMPLETE
626,64,0.5937334533433745,transform,4,256,0.002397757004441466,2,mean,True,0.0007427585553390004,0.9032258064516129,0.8009049773755657,COMPLETE
627,64,0.5731521495847381,transform,4,256,0.0026046350536224317,2,mean,True,0.0006459876267421642,0.9032258064516129,0.8190045248868778,COMPLETE
628,64,0.5822117413280066,transform,4,256,0.00275228834770555,2,mean,True,0.0005457192382918514,0.9354838709677419,0.832579185520362,COMPLETE
629,64,0.5996293735723168,transform,4,256,0.002248086727069041,2,mean,True,0.0004534095076360566,0.9032258064516129,0.8235294117647058,COMPLETE
630,64,0.5874972488226444,transform,4,256,0.002005168488245843,2,mean,True,0.00061618136365724,0.9032258064516129,0.832579185520362,COMPLETE
631,64,0.5908741995067559,transform,4,256,0.00249463871184822,2,mean,True,0.0007760640313537272,0.9354838709677419,0.8009049773755657,COMPLETE
632,64,0.5782454163912012,transform,4,256,0.002825307253430101,2,mean,True,0.000701828237876444,0.9032258064516129,0.8235294117647058,COMPLETE
633,64,0.5973870851270351,transform,4,256,0.002326030720604388,2,mean,True,0.0006497519856036651,0.8709677419354839,0.8280542986425339,COMPLETE
634,64,0.5852602296360453,transform,4,256,0.0018395615114102668,2,mean,True,0.0005326087225688477,0.9032258064516129,0.832579185520362,COMPLETE
635,64,0.6017396925365731,transform,4,256,0.002612026225776499,2,mean,True,0.0007853619495627933,0.9032258064516129,0.832579185520362,COMPLETE
636,64,0.5814416281375769,transform,4,256,0.0029470626812014783,2,mean,True,0.0007121968317172796,0.9032258064516129,0.8280542986425339,COMPLETE
637,64,0.594298109556137,transform,4,256,0.002099825459418018,2,mean,True,0.0005712120057874932,0.9032258064516129,0.7873303167420814,COMPLETE
638,64,0.5887798313666449,transform,4,256,0.0027657556276948865,2,mean,True,0.0006175967327936414,0.9032258064516129,0.8416289592760181,COMPLETE
639,64,0.5845541966543053,transform,4,256,0.0024641278565916175,2,mean,True,0.0006694481258139914,0.9032258064516129,0.8054298642533937,COMPLETE
640,64,0.591876439135956,transform,4,256,0.0030737557711662156,2,mean,True,0.0008104219427684799,0.9032258064516129,0.832579185520362,COMPLETE
641,64,0.5783426458012462,transform,4,256,0.002160989526024608,2,mean,True,0.0004983067665823536,0.9354838709677419,0.8235294117647058,COMPLETE
642,64,0.5750656348585239,transform,4,256,0.002647652633278223,2,mean,True,0.000746288759861715,0.9354838709677419,0.8190045248868778,COMPLETE
643,64,0.5966355391070732,transform,4,256,0.002329235980775659,2,mean,True,0.0005858128228720382,0.8709677419354839,0.832579185520362,COMPLETE
644,64,0.5889607361065645,transform,4,256,0.003031642803375326,2,mean,True,0.0006773059817651923,0.9354838709677419,0.8190045248868778,COMPLETE
